StoreId,Mean of Rows Added,Mean of Total Rows,Mean of Uploaded Files Count,Variance of Rows Added,Variance of Total Rows,Variance of Uploaded Files Count,Standard Deviation of Rows Added,Standard Deviation of Total Rows,Standard Deviation of Uploaded Files Count
1988,3.0,1821.6666666666667,23.37037037037037,26.23076923076923,6858218.230769231,967.626780626781,5.121598308220709,2618.8200073256717,31.106699931474264
1989,189.55555555555554,9840.74074074074,8.037037037037036,33204.717948717946,186105921.43019944,19.267806267806268,182.2216176767124,13642.064412331421,4.389510937200893
1990,17.37037037037037,3290.222222222222,0.14814814814814814,8110.7037037037035,20300815.564102564,0.2849002849002849,90.05944538860821,4505.642636084509,0.5337605126836238
1991,50.74074074074074,8398.0,1.2962962962962963,21765.045584045587,121513918.92307693,4.447293447293447,147.52981252630124,11023.335199615265,2.108860698883036
1992,66.0,594.0,0.4444444444444444,15832.384615384615,237710.07692307694,0.25641025641025644,125.82680404184403,487.5552039749724,0.5063696835418333
1993,1423.7407407407406,4440.62962962963,8.74074074074074,2389236.2763532763,7071543.934472935,39.66096866096866,1545.7154577584054,2659.2374723730363,6.297695503989429
1994,0.0,4158.666666666667,0.0,0.0,25534371.692307692,0.0,0.0,5053.15462778527,0.0
1995,940.2222222222222,2106.5925925925926,30.296296296296298,775697.5641025642,370868.78917378926,324.37037037037044,880.7369437593521,608.9899746086049,18.010285127403463
1997,0.0,1451.6666666666667,0.0,0.0,4334700.692307691,0.0,0.0,2081.9944025639675,0.0
1998,664.1851851851852,3037.777777777778,9.88888888888889,900863.5413105412,7312870.794871794,28.564102564102566,949.1383151630437,2704.232015724944,5.344539509078642
1999,149.85185185185185,653.2592592592592,15.444444444444445,22937.20797720798,352163.2763532764,131.41025641025638,151.45034822412256,593.4334641333234,11.46343126687016
2000,0.0,2294.6666666666665,0.0,0.0,3155459.7692307704,0.0,0.0,1776.361384749953,0.0
2001,0.037037037037037035,739.1851851851852,15.555555555555555,0.03703703703703702,1134819.9259259256,605.4871794871794,0.1924500897298752,1065.279271330258,24.60664909099123
2002,85.70370370370371,6036.333333333333,0.14814814814814814,95345.37037037047,62098959.00000003,0.13105413105413105,308.7804565874765,7880.289271340236,0.36201399289824565
2003,340.74074074074076,1552.2962962962963,12.962962962962964,530096.1994301996,2707099.6780626783,131.65242165242165,728.0770559701765,1645.3266174418618,11.473988916345599
2004,306.0740740740741,1681.4074074074074,0.5185185185185185,559385.6866096865,3593722.327635328,0.2592592592592594,747.9209093277755,1895.7115623520704,0.5091750772173157
2005,0.0,147.0,0.0,0.0,44880.230769230766,0.0,0.0,211.84954748413028,0.0
2006,97.44444444444444,992.7777777777778,0.5185185185185185,78885.02564102567,1555163.0256410253,0.2592592592592594,280.8647817741229,1247.061756947516,0.5091750772173157
2007,766.4814814814815,3946.740740740741,11.444444444444445,3496665.182336181,19457696.04558405,76.1025641025641,1869.9372134743403,4411.087852852633,8.723678358500162
2008,5684.592592592592,8055.481481481482,8.703703703703704,147563284.55840456,131266932.33618228,69.75498575498575,12147.562906130783,11457.178201292947,8.35194502825454
2009,0.0,715.3333333333334,0.0,0.0,1023092.5384615385,0.0,0.0,1011.4803697855626,0.0
2010,16041.851851851852,20611.814814814814,8.185185185185185,935209469.5925925,826310812.1566951,37.38746438746439,30581.194705122172,28745.622486853455,6.114528958755891
2011,25.962962962962962,176.85185185185185,1.4814814814814814,3455.498575498575,21290.054131054127,2.028490028490029,58.78348897010601,145.91111722913413,1.4242506901841505
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,2330.0,9.925925925925926,0.0,11275407.692307692,250.4558404558404,0.0,3357.887385292677,15.825796676813473
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,2864.5185185185187,5539.666666666667,12.851851851851851,8866044.02849003,3709953.923076922,257.28490028490035,2977.5903056817656,1926.12406741542,16.040102876381447
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,500.77777777777777,1466.6296296296296,8.592592592592593,609605.6410256408,1058546.472934473,19.0968660968661,780.7724643105959,1028.85687679797,4.369996120921173
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1271.6296296296296,15454.666666666666,10.222222222222221,13418327.626780625,393691750.846154,60.79487179487178,3663.1035511954374,19841.667037982315,7.79710662969744
2022,4359.333333333333,6639.962962962963,10.0,69040963.23076926,59097240.34472934,60.23076923076923,8309.089193814763,7687.472949203096,7.760848486523186
2023,0.0,2420.0,0.0,0.0,6941403.0,0.0,0.0,2634.6542467655977,0.0
2024,3579.074074074074,8471.555555555555,19.77777777777778,12876942.60968661,16901367.64102564,100.7179487179487,3588.4457094522986,4111.127295648438,10.035833234861403
2025,1342.3333333333333,3740.5555555555557,5.851851851851852,3763023.538461538,9007941.564102564,31.438746438746456,1939.8514217489796,3001.323302162325,5.607026523813353
2026,0.0,5787.333333333333,0.0,0.0,17784560.307692304,0.0,0.0,4217.174445964063,0.0
2027,733.2592592592592,3581.296296296296,146.2962962962963,1356796.1225071228,7948512.678062679,12178.524216524213,1164.8159178630428,2819.3106742717587,110.35635104752338
2028,94.70370370370371,3531.925925925926,55.77777777777778,12939.601139601142,22896963.68660969,5041.25641025641,113.75236762195827,4785.077187110955,71.00180568306985
2029,913.6296296296297,3546.777777777778,14.25925925925926,2039660.7806267808,5179636.256410256,251.96866096866083,1428.166930238472,2275.8814240663455,15.87352074899141
2030,3373.222222222222,6332.962962962963,120.66666666666667,33341979.717948727,28771851.652421653,26662.69230769231,5774.2514422173135,5363.939937436068,163.28714679267412
2031,1668.4444444444443,5271.555555555556,134.03703703703704,7393525.333333337,15399869.17948718,30705.960113960118,2719.103773917674,3924.266705957583,175.23116193748223
2032,437.8888888888889,1381.6296296296296,9.925925925925926,696139.0256410259,1687213.8575498576,56.686609686609685,834.3494625401432,1298.9279647270118,7.529051048213824
2034,1815.2962962962963,3670.185185185185,21.074074074074073,2025775.524216524,1316178.5413105413,172.53276353276357,1423.2974124252894,1147.2482474645763,13.135172763719691
2035,4438.962962962963,15274.555555555555,20.62962962962963,20085017.883190893,149966814.7179487,124.0883190883191,4481.631163225159,12246.093855509547,11.13949366391126
2037,114.88888888888889,465.0,0.48148148148148145,47974.94871794872,48926.769230769234,0.25925925925925936,219.0318440728396,221.193962916643,0.5091750772173157
2038,335.55555555555554,1885.4814814814815,19.037037037037038,290906.25641025644,3905394.5669515673,277.96011396011403,539.357262313447,1976.2071164105162,16.672135854776197
2039,360.51851851851853,1340.7407407407406,8.925925925925926,443896.7207977209,689966.6609686612,163.14814814814815,666.2557472905737,830.6423183107523,12.772945946340968
2041,25.62962962962963,498.6296296296296,0.5185185185185185,3922.319088319088,443412.08831908833,0.2592592592592594,62.6284207713965,665.891949432555,0.5091750772173157
2042,604.8148148148148,2509.740740740741,6.777777777777778,448557.84900284896,4834961.276353276,15.717948717948717,669.7446147621114,2198.854537333763,3.964586828151039
2043,116.77777777777777,4143.37037037037,3.259259259259259,49645.641025641,31159458.242165245,23.19943019943019,222.81301807937749,5582.065768348241,4.816578681951556
2044,0.0,7188.666666666667,0.0,0.0,41049452.99999999,0.0,0.0,6406.98470421149,0.0
2045,0.0,4659.333333333333,0.0,0.0,12163917.000000004,0.0,0.0,3487.6807480043244,0.0
2046,0.0,5165.666666666667,0.0,0.0,55410120.230769224,0.0,0.0,7443.797433485763,0.0
2047,203.11111111111111,704.074074074074,7.851851851851852,60768.33333333336,197618.07122507127,15.131054131054135,246.5123391096952,444.5425415245106,3.889865567221332
2048,59.2962962962963,728.3703703703703,2.5555555555555554,5793.524216524215,733296.7806267807,12.256410256410257,76.11520358328036,856.3274961291274,3.500915631147123
2049,11.481481481481481,109.0,0.25925925925925924,1711.182336182335,4206.461538461538,0.19943019943019946,41.36643973298083,64.85723967655066,0.4465760847047225
2050,0.0,4198.333333333333,0.0,0.0,30760009.153846163,0.0,0.0,5546.170674785096,0.0
2051,0.4074074074074074,835.6666666666666,17.25925925925926,0.9430199430199427,1450399.4615384613,766.3532763532766,0.9710921393049903,1204.3253138327955,27.683086467250657
2052,0.0,249.66666666666666,0.0,0.0,34793.53846153846,0.0,0.0,186.53026151683395,0.0
2053,0.0,3240.6666666666665,0.0,0.0,21811680.92307692,0.0,0.0,4670.297733879171,0.0
2054,1959.5555555555557,3467.3703703703704,30.444444444444443,3334857.333333334,2009349.6267806266,227.87179487179486,1826.1591752455024,1417.5153003691448,15.095422977571541
2055,0.0,1557.3333333333333,0.0,0.0,661569.4615384614,0.0,0.0,813.369203706694,0.0
2056,4099.37037037037,8763.25925925926,22.14814814814815,42239330.47293447,47743212.814814806,264.97720797720797,6499.1792153266915,6909.646359605881,16.278120529631423
2057,592.7037037037037,1608.148148148148,27.22222222222222,482653.37037037045,467553.131054131,613.2564102564103,694.7325891091986,683.7785687297687,24.764014421260747
2058,187.59259259259258,3758.5555555555557,6.185185185185185,83373.71225071224,24096016.71794872,24.464387464387464,288.74506446121677,4908.76936899145,4.946148750733996
2059,0.0,1092.0,0.0,0.0,1472156.3076923077,0.0,0.0,1213.3244857383813,0.0
2060,264.962962962963,1007.4074074074074,1.2222222222222223,255080.11396011402,962478.4045584042,1.6410256410256403,505.0545653294444,981.0598373995361,1.2810252304406968
2061,106.44444444444444,1845.3333333333333,0.1111111111111111,305921.3333333334,1753876.615384616,0.10256410256410256,553.1015578836615,1324.34006787706,0.32025630761017426
2063,0.0,980.0,0.0,0.0,365319.0,0.0,0.0,604.4162472998223,0.0
2064,3258.740740740741,11498.222222222223,1.1851851851851851,16035942.968660964,25161796.64102564,0.9259259259259254,4004.490350676471,5016.1535703191585,0.962250448649376
2065,0.0,2632.6666666666665,0.0,0.0,1845429.4615384617,0.0,0.0,1358.4658484991303,0.0
2066,347.25925925925924,4524.888888888889,22.074074074074073,259799.43019943018,32431810.871794872,675.3019943019941,509.70523854422976,5694.893403022998,25.986573346672586
2067,471.25925925925924,2259.740740740741,11.37037037037037,461395.9686609687,5321717.968660969,146.24216524216524,679.2613404728468,2306.884905811508,12.093062690739895
2068,1720.111111111111,3934.296296296296,1.0740740740740742,7641519.179487179,6322693.678062678,0.9173789173789173,2764.3297884816816,2514.4967047229707,0.9577989963342608
2069,0.0,3306.0,0.0,0.0,12191435.307692308,0.0,0.0,3491.623591925726,0.0
2070,0.0,86.66666666666667,0.0,0.0,1316.9999999999998,0.0,0.0,36.29049462324811,0.0
2071,0.0,608.0,0.0,0.0,481747.1538461539,0.0,0.0,694.080077401847,0.0
2072,817.4814814814815,2828.0,0.6296296296296297,1648199.874643875,5655376.384615385,0.2421652421652423,1283.8223688049197,2378.103526891835,0.4921028776234115
2073,418.51851851851853,2005.888888888889,2.740740740740741,520021.1823361822,3388418.487179486,8.507122507122508,721.1249422507741,1840.7657339214804,2.91669719153746
2074,0.0,1911.0,0.0,0.0,1688831.3076923077,0.0,0.0,1299.550425221087,0.0
2075,0.0,3562.6666666666665,0.0,0.0,3861000.230769231,0.0,0.0,1964.942805979154,0.0
2076,872.2962962962963,3530.5925925925926,9.703703703703704,1698951.9857549854,3692384.8660968663,151.06267806267806,1303.4385239645885,1921.5579268127376,12.290755797048368
2077,0.0,8397.666666666666,0.0,0.0,2601947.9999999995,0.0,0.0,1613.055485716471,0.0
2078,0.0,1581.3333333333333,0.0,0.0,2985774.461538463,0.0,0.0,1727.9393685944142,0.0
2079,102.4074074074074,8854.777777777777,9.88888888888889,10984.40455840456,156871426.25641024,128.33333333333334,104.80651009553061,12524.832384363881,11.32843031197762
2080,0.0,5876.666666666667,0.0,0.0,29449739.307692308,0.0,0.0,5426.761401396998,0.0
2081,185.07407407407408,875.4074074074074,2.814814814814815,284609.68660968647,1009034.8660968664,11.079772079772084,533.4882253711758,1004.507275283194,3.3286291592444006
2082,1150.7037037037037,6247.555555555556,24.62962962962963,2874491.601139602,41051070.33333334,775.2421652421648,1695.43257050807,6407.110919387407,27.843170890582215
2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,1.3333333333333333,2731.3333333333335,0.6666666666666666,3.6923076923076916,6077963.999999999,0.23076923076923073,1.9215378456610455,2465.352713102123,0.48038446141526137
2086,6307.666666666667,10668.666666666666,31.37037037037037,45683491.07692306,18269673.846153844,351.16524216524215,6758.956360039844,4274.3039019416765,18.739403463430797
2087,330.6666666666667,3277.222222222222,9.25925925925926,342767.92307692295,14506490.256410252,273.35327635327644,585.4638529208468,3808.7386700074676,16.533398814317533
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,1184.888888888889,2484.4074074074074,13.481481481481481,8378707.179487183,8682402.481481483,100.02849002849,2894.59965789523,2946.5916719968995,10.001424399978735
2090,0.0,266.6666666666667,0.0,0.0,129661.84615384619,0.0,0.0,360.0858871906065,0.0
2091,0.0,7761.0,0.0,0.0,100748070.6923077,0.0,0.0,10037.333843820663,0.0
2092,105.25925925925925,6498.592592592592,4.814814814814815,27728.968660968665,82512211.32763533,17.38746438746439,166.52017493675854,9083.623248882317,4.169827860651371
2093,654.7777777777778,4879.481481481482,18.0,867307.7948717946,25492704.336182334,291.0769230769231,931.2936136749755,5049.030039144383,17.06097661556697
2094,107.92592592592592,2901.0,0.07407407407407407,314496.14814814844,1811376.6923076923,0.07122507122507127,560.7995614728568,1345.8739511216095,0.26688025634181195
2095,0.0,1533.6666666666667,0.0,0.0,4885200.230769232,0.0,0.0,2210.248906971618,0.0
2096,0.0,1043.6666666666667,0.0,0.0,611115.4615384617,0.0,0.0,781.7387425083023,0.0
2097,49.666666666666664,538.1111111111111,4.518518518518518,2034.0000000000005,417154.10256410256,12.336182336182334,45.09988913511873,645.8746802314691,3.5122901839373033
2098,952.1481481481482,8319.777777777777,20.37037037037037,961560.1310541311,91275480.10256408,386.934472934473,980.5917249569931,9553.82018370474,19.670650038432207
2099,114.96296296296296,2224.962962962963,4.185185185185185,39430.11396011395,4919283.883190882,25.695156695156697,198.57017389354814,2217.9458702120937,5.0690390307391295
2100,891.925925925926,7054.7037037037035,7.0,1043870.7635327636,60918640.06267806,17.923076923076923,1021.6999381094058,7805.039401737704,4.233565509482158
2101,1.3703703703703705,16554.85185185185,6.888888888888889,12.549857549857542,226100207.977208,142.33333333333334,3.542577811404789,15036.628876753193,11.930353445448855
2102,735.2592592592592,9998.666666666666,0.5185185185185185,1603996.3532763533,141185502.23076922,0.2592592592592594,1266.4897762225928,11882.150572634957,0.5091750772173157
2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2104,0.0,8578.333333333334,0.0,0.0,38223387.92307691,0.0,0.0,6182.506605178592,0.0
2105,1387.6666666666667,2972.222222222222,0.8888888888888888,6995658.230769232,7639600.410256411,0.564102564102564,2644.930666533479,2763.9827080241316,0.7510676161988107
2107,0.0,4060.6666666666665,0.0,0.0,12958951.384615382,0.0,0.0,3599.854356028224,0.0
2108,378.1111111111111,21647.814814814814,19.814814814814813,346581.1025641026,907109231.3105413,672.925925925926,588.7113915698444,30118.254121222584,25.940815829998986
2109,0.0,203.66666666666666,0.0,0.0,21749.769230769234,0.0,0.0,147.47802965448525,0.0
2110,17.333333333333332,130.0,0.5185185185185185,1092.0000000000007,23400.0,0.2592592592592594,33.04542328371662,152.97058540778355,0.5091750772173157
2111,0.0,2721.3333333333335,0.0,0.0,15380975.999999993,0.0,0.0,3921.858742994193,0.0
2112,0.0,944.3333333333334,0.0,0.0,1285425.9230769225,0.0,0.0,1133.766255926204,0.0
2113,0.0,8.0,0.0,0.0,132.92307692307693,0.0,0.0,11.529227073966274,0.0
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,775.2592592592592,3205.3703703703704,6.481481481481482,640583.2763532765,7538316.703703703,17.874643874643873,800.3644646992246,2745.599516263015,4.227841514844646
2116,140.77777777777777,2307.703703703704,21.555555555555557,60473.94871794872,7681566.062678063,730.1025641025639,245.91451506153254,2771.5638298040444,27.020410139421717
2117,0.0,6395.333333333333,0.0,0.0,78541491.00000001,0.0,0.0,8862.36373661113,0.0
2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,0.0,76.66666666666667,0.0,0.0,3611.999999999999,0.0,0.0,60.09991680526687,0.0
2120,947.0,4420.62962962963,19.814814814814813,755514.0,14247846.703703705,434.6182336182337,869.2030832895152,3774.631995798227,20.847499457206702
2121,0.0,9125.666666666666,0.0,0.0,66525607.61538463,0.0,0.0,8156.323167664743,0.0
2122,342.0740740740741,1324.3703703703704,6.185185185185185,433235.6096866095,850944.4729344727,39.84900284900285,658.2063579809978,922.4665158879604,6.312606660406052
2123,0.0,479.3333333333333,0.0,0.0,123403.38461538467,0.0,0.0,351.2881788722539,0.0
2124,80.37037037037037,609.4444444444445,3.6666666666666665,5262.626780626781,477706.17948717956,2.0769230769230775,72.54396446725792,691.1629181945307,1.4411533842457844
2125,0.0,1469.0,0.0,0.0,4481919.0,0.0,0.0,2117.054321457057,0.0
2126,197.1851851851852,1272.9259259259259,6.777777777777778,177062.0797720797,1991036.6096866103,33.717948717948715,420.7874520135786,1411.040966693246,5.806715828930215
2127,0.0,2911.3333333333335,0.0,0.0,8818319.307692312,0.0,0.0,2969.565508233875,0.0
2128,1377.7037037037037,5277.62962962963,7.0,5488868.754985756,12027922.165242165,46.38461538461539,2342.83348853173,3468.12949084116,6.810625183095556
2129,377.81481481481484,1099.5925925925926,7.851851851851852,173390.31054131055,410386.2507122507,43.90028490028491,416.40162168429475,640.6139638754768,6.6257290089683645
2130,4.7407407407407405,318.25925925925924,0.3333333333333333,606.8148148148143,101111.35327635327,0.6923076923076921,24.633611485424023,317.98011459264757,0.8320502943378435
2131,0.0,3738.0,0.0,0.0,8164245.461538462,0.0,0.0,2857.314379192192,0.0
2133,0.0,3123.0,0.0,0.0,13826403.0,0.0,0.0,3718.387150365061,0.0
2134,772.6666666666666,2833.703703703704,8.555555555555555,1187455.0769230768,2001829.2165242159,57.179487179487175,1089.7041235689057,1414.860140269778,7.5617119212177855
2135,0.14814814814814814,1423.3703703703704,3.1481481481481484,0.20797720797720815,4207811.472934471,22.51566951566952,0.4560451819471489,2051.295072127477,4.745067914758388
2136,81.62962962962963,3132.4444444444443,8.037037037037036,55102.62678062678,18721315.41025641,39.96011396011397,234.73948705027618,4326.813540038028,6.321401265551331
2137,158.22222222222223,700.9629629629629,5.666666666666667,23319.948717948722,339326.49857549864,12.30769230769231,152.7087054425802,582.5173804922035,3.5082320772281173
2138,753.4074074074074,2564.0,50.81481481481482,1801795.3276353278,3385398.153846154,2184.0028490028485,1342.309698853185,1839.9451496841295,46.733316263698306
2139,0.0,1014.3333333333334,0.0,0.0,252806.07692307688,0.0,0.0,502.79824673826863,0.0
2140,178.25925925925927,2524.777777777778,1.4814814814814814,412482.1225071224,4637529.17948718,24.02849002849003,642.2477111731286,2153.492321668963,4.90188637449809
2141,0.0,1530.0,0.0,0.0,2365865.3076923075,0.0,0.0,1538.1369599916347,0.0
2142,303.74074074074076,912.4444444444445,18.037037037037038,229292.27635327633,533891.0256410257,514.190883190883,478.84473094446423,730.6784693974674,22.67577745504844
2143,226.5185185185185,540.1851851851852,5.592592592592593,234638.41310541303,290111.9259259259,43.789173789173795,484.39489376480117,538.6203913016345,6.617338875195511
2144,897.6296296296297,2130.5925925925926,10.037037037037036,2142205.8575498573,2136645.943019943,89.34472934472934,1463.6276362346598,1461.7270412152684,9.452234092780888
2145,182.40740740740742,707.5185185185185,2.074074074074074,98471.71225071225,344958.25925925927,4.148148148148147,313.8020271615724,587.3314730705815,2.036700308869262
2146,0.0,680.6666666666666,0.0,0.0,287003.99999999994,0.0,0.0,535.7275426931118,0.0
2147,1351.1851851851852,4365.111111111111,16.51851851851852,3141416.464387464,13084462.564102564,473.9515669515668,1772.4041481522954,3617.2451622889157,21.77042872686633
2148,40.333333333333336,184.8148148148148,4.888888888888889,8411.15384615385,22517.23361823362,22.641025641025635,91.71234293242023,150.05743439841166,4.758258677397188
2149,217.4814814814815,4650.925925925926,14.25925925925926,282794.4131054131,19579788.91737892,107.73789173789174,531.7841790664828,4424.905526378944,10.379686495164087
2150,22.25925925925926,1573.0,1.7037037037037037,1368.8148148148143,4899686.230769231,7.7549857549857535,36.99749741286313,2213.523487738323,2.7847775054725203
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,5.555555555555555,195.33333333333334,0.14814814814814814,400.64102564102546,50960.999999999985,0.13105413105413102,20.016019225635887,225.74543184746835,0.3620139928982456
2153,0.0,145.66666666666666,0.0,0.0,12097.615384615383,0.0,0.0,109.98916030507453,0.0
2154,1338.8148148148148,4058.8518518518517,47.2962962962963,2478220.3105413113,8609253.669515671,596.5242165242166,1574.236421425102,2934.152973093883,24.423845244437178
2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,3.074074074074074,150.44444444444446,0.2222222222222222,224.84045584045583,27021.02564102564,0.25641025641025655,14.994680918260842,164.3807337890473,0.5063696835418334
2157,0.0,3168.703703703704,0.0,0.0,9625447.447293445,0.0,0.0,3102.4905233204895,0.0
2158,310.5925925925926,1646.851851851852,2.4814814814814814,320079.9430199431,2165449.1310541313,8.95156695156695,565.7560808510528,1471.546509986732,2.991916935940393
2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,0.0,2308.6666666666665,0.0,0.0,5926120.846153847,0.0,0.0,2434.3625132986763,0.0
2161,331.3333333333333,1944.6666666666667,0.2962962962962963,912033.23076923,1752240.6923076925,0.21652421652421647,955.0043092935393,1323.7222867005346,0.4653216269680751
2162,851.2962962962963,2883.925925925926,16.0,733976.831908832,4658311.532763532,370.6923076923077,856.7244784111354,2158.3121953886866,19.253371333153776
2163,0.0,4390.666666666667,0.0,0.0,38962917.92307691,0.0,0.0,6242.028350069944,0.0
2164,14.037037037037036,2637.8518518518517,0.14814814814814814,5290.960113960123,5177386.515669515,0.20797720797720812,72.73898620382417,2275.387113365441,0.4560451819471489
2165,0.0,919.3333333333334,0.0,0.0,533105.5384615383,0.0,0.0,730.1407661961755,0.0
2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,12.555555555555555,504.18518518518516,0.37037037037037035,962.9487179487174,409256.0028490028,0.3960113960113961,31.03141501686182,639.7311957760094,0.6292943635623921
2168,246.11111111111111,6499.259259259259,9.88888888888889,58411.71794871795,74977220.8148148,38.64102564102563,241.68516286424773,8658.938781098686,6.21619060526828
2169,0.0,321.6666666666667,0.0,0.0,90507.0,0.0,0.0,300.8438132985287,0.0
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,0.0,66.66666666666667,0.0,0.0,1429.846153846154,0.0,0.0,37.81330657118145,0.0
2172,0.0,8997.333333333334,0.0,0.0,128328415.15384617,0.0,0.0,11328.213237481283,0.0
2173,0.0,2076.0,0.0,0.0,8951073.23076923,0.0,0.0,2991.834425694248,0.0
2174,0.0,2075.0,0.0,0.0,2238493.153846154,0.0,0.0,1496.1594680535072,0.0
2175,0.0,4328.666666666667,0.0,0.0,3907386.230769231,0.0,0.0,1976.7109628798114,0.0
2176,0.0,1394.0,0.0,0.0,4035951.6923076925,0.0,0.0,2008.9678176386233,0.0
2177,47.51851851851852,1013.2222222222222,0.7037037037037037,5605.490028490028,1775129.4871794875,0.37037037037037046,74.86982054533073,1332.339854233704,0.6085806194501846
2179,816.3333333333334,6050.074074074074,93.77777777777777,1483061.6923076923,36701079.14814816,9096.487179487181,1217.8102037295025,6058.141558939355,95.37550618207581
2180,19.555555555555557,3013.0,0.4444444444444444,1389.9487179487176,18056429.307692308,0.25641025641025644,37.28201601239822,4249.285740885438,0.5063696835418333
2181,59.22222222222222,5739.814814814815,1.1111111111111112,15875.794871794868,57574057.69515672,2.333333333333334,125.9991859965566,7587.757092524557,1.5275252316519468
2182,0.0,9369.333333333334,0.25925925925925924,0.0,182321460.9230769,0.19943019943019946,0.0,13502.646441460167,0.4465760847047225
2183,75.44444444444444,3146.3333333333335,0.07407407407407407,153680.33333333328,6497478.230769233,0.07122507122507127,392.02083277975584,2549.015149183942,0.26688025634181195
2184,188.11111111111111,1527.5555555555557,8.407407407407407,211201.02564102568,3217715.871794872,43.63532763532764,459.5661276040976,1793.7992841438174,6.605704174070138
2185,0.0,2333.6666666666665,0.0,0.0,3279154.3846153845,0.0,0.0,1810.8435560852254,0.0
2186,0.0,1694.3333333333333,0.0,0.0,1164556.6153846148,0.0,0.0,1079.1462437429946,0.0
2187,550.1481481481482,2511.8888888888887,35.074074074074076,479319.9772079772,5068898.41025641,547.2250712250714,692.329384908641,2251.4214199603794,23.392842307532263
2188,546.1851851851852,1403.5185185185185,22.37037037037037,166673.77207977205,721897.9515669518,100.31908831908831,408.2569926893746,849.64578005599,10.015941709050043
2189,0.0,1794.3333333333333,0.0,0.0,2981665.6153846155,0.0,0.0,1726.7500153133387,0.0
2190,0.0,4427.333333333333,0.0,0.0,3784446.230769231,0.0,0.0,1945.3653206452589,0.0
2191,0.0,1104.6666666666667,0.0,0.0,695919.0000000001,0.0,0.0,834.2175975127833,0.0
2192,194.11111111111111,1565.851851851852,2.6296296296296298,172068.64102564103,2485129.4387464393,19.54985754985755,414.81157291671724,1576.4293319861945,4.421522085193915
2193,295.5925925925926,2014.9259259259259,9.925925925925926,399228.9430199431,4685988.378917379,54.91737891737891,631.8456639243028,2164.714387377092,7.410626081336105
2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,398.6666666666667,647.8888888888889,7.444444444444445,576748.0000000001,498762.71794871794,32.48717948717948,759.4392668278354,706.2313487439636,5.699752581224862
2196,1017.8518518518518,2970.5555555555557,44.74074074074074,3063839.592592592,3958932.794871794,1546.8148148148143,1750.3826988954706,1989.7067107671407,39.32956667463824
2197,532.4444444444445,2237.222222222222,35.370370370370374,722662.4102564103,3744665.5641025635,848.5498575498576,850.0955300767146,1935.1138375048026,29.129879120069443
2198,1149.3333333333333,3373.0,0.6296296296296297,3257962.1538461545,6854872.846153846,0.24216524216524224,1804.9825910091638,2618.1812095716077,0.4921028776234114
2199,135.40740740740742,3501.3333333333335,0.6296296296296297,45220.86609686612,21758351.76923076,0.24216524216524224,212.6519835244104,4664.5848442525685,0.4921028776234114
2200,991.2222222222222,2862.740740740741,6.962962962962963,3551225.5641025654,6998567.737891738,36.344729344729345,1884.4695710206004,2645.480625121216,6.028659000534808
2201,0.0,3523.0,0.0,0.0,23117679.0,0.0,0.0,4808.084753828701,0.0
2202,108.77777777777777,1003.074074074074,5.222222222222222,19690.948717948722,1269862.6866096868,6.102564102564104,140.32444091443486,1126.8818423462537,2.47033683989939
2203,0.0,3618.3333333333335,0.0,0.0,12998322.230769228,0.0,0.0,3605.318603226243,0.0
2204,0.0,277.3333333333333,0.0,0.0,45419.76923076921,0.0,0.0,213.11914327617126,0.0
2205,0.0,1424.3333333333333,0.0,0.0,2989938.6923076934,0.0,0.0,1729.143918911232,0.0
2206,0.0,3361.0,0.0,0.0,6588832.846153846,0.0,0.0,2566.87219123856,0.0
2207,2.5925925925925926,2103.8888888888887,0.14814814814814814,90.01994301994296,9020860.025641028,0.13105413105413108,9.487884011724793,3003.474658731288,0.3620139928982457
2208,0.0,19371.666666666668,0.0,0.0,375377628.0000001,0.0,0.0,19374.664590645178,0.0
2209,0.0,1202.3333333333333,0.0,0.0,1380022.8461538458,0.0,0.0,1174.7437363756599,0.0
2210,164.22222222222223,1558.6666666666667,0.14814814814814814,350077.5641025637,1083416.0769230765,0.13105413105413116,591.6735283097967,1040.8727477089005,0.3620139928982458
